"month","day","broad.behavior","family","Freq"
"8","23","Cleaning","Cuculidae",0
"5","24","Cleaning","Cuculidae",0
"8","24","Cleaning","Cuculidae",0
"5","1","Feeding","Cuculidae",0
"8","1","Feeding","Cuculidae",0
"5","2","Feeding","Cuculidae",0
"8","2","Feeding","Cuculidae",0
"5","3","Feeding","Cuculidae",0
"8","3","Feeding","Cuculidae",0
"5","4","Feeding","Cuculidae",0
"8","4","Feeding","Cuculidae",0
"5","5","Feeding","Cuculidae",0
"8","5","Feeding","Cuculidae",0
"5","6","Feeding","Cuculidae",0
"8","6","Feeding","Cuculidae",0
"5","7","Feeding","Cuculidae",0
"8","7","Feeding","Cuculidae",0
"5","8","Feeding","Cuculidae",0
"8","8","Feeding","Cuculidae",0
"5","9","Feeding","Cuculidae",0
"8","9","Feeding","Cuculidae",0
"5","10","Feeding","Cuculidae",0
"8","10","Feeding","Cuculidae",0
"5","14","Feeding","Cuculidae",0
"8","14","Feeding","Cuculidae",0
"5","15","Feeding","Cuculidae",0
"8","15","Feeding","Cuculidae",0
"5","16","Feeding","Cuculidae",0
"8","16","Feeding","Cuculidae",0
"5","17","Feeding","Cuculidae",0
"8","17","Feeding","Cuculidae",0
"5","18","Feeding","Cuculidae",0
"8","18","Feeding","Cuculidae",0
"5","19","Feeding","Cuculidae",0
"8","19","Feeding","Cuculidae",0
"5","20","Feeding","Cuculidae",0
"8","20","Feeding","Cuculidae",0
"5","21","Feeding","Cuculidae",0
"8","21","Feeding","Cuculidae",0
"5","22","Feeding","Cuculidae",0
"8","22","Feeding","Cuculidae",0
"5","23","Feeding","Cuculidae",0
"8","23","Feeding","Cuculidae",0
"5","24","Feeding","Cuculidae",0
"8","24","Feeding","Cuculidae",0
"5","1","Inactivity","Cuculidae",0
"8","1","Inactivity","Cuculidae",0
"5","2","Inactivity","Cuculidae",0
"8","2","Inactivity","Cuculidae",0
"5","3","Inactivity","Cuculidae",0
"8","3","Inactivity","Cuculidae",0
"5","4","Inactivity","Cuculidae",0
"8","4","Inactivity","Cuculidae",0
"5","5","Inactivity","Cuculidae",0
"8","5","Inactivity","Cuculidae",0
"5","6","Inactivity","Cuculidae",0
"8","6","Inactivity","Cuculidae",0
"5","7","Inactivity","Cuculidae",0
"8","7","Inactivity","Cuculidae",0
"5","8","Inactivity","Cuculidae",0
"8","8","Inactivity","Cuculidae",0
"5","9","Inactivity","Cuculidae",0
"8","9","Inactivity","Cuculidae",0
"5","10","Inactivity","Cuculidae",0
"8","10","Inactivity","Cuculidae",0
"5","14","Inactivity","Cuculidae",0
"8","14","Inactivity","Cuculidae",0
"5","15","Inactivity","Cuculidae",0
"8","15","Inactivity","Cuculidae",0
"5","16","Inactivity","Cuculidae",0
"8","16","Inactivity","Cuculidae",0
"5","17","Inactivity","Cuculidae",0
"8","17","Inactivity","Cuculidae",1
"5","18","Inactivity","Cuculidae",0
"8","18","Inactivity","Cuculidae",0
"5","19","Inactivity","Cuculidae",0
"8","19","Inactivity","Cuculidae",0
"5","20","Inactivity","Cuculidae",0
"8","20","Inactivity","Cuculidae",0
"5","21","Inactivity","Cuculidae",0
"8","21","Inactivity","Cuculidae",0
"5","22","Inactivity","Cuculidae",0
"8","22","Inactivity","Cuculidae",0
"5","23","Inactivity","Cuculidae",0
"8","23","Inactivity","Cuculidae",0
"5","24","Inactivity","Cuculidae",0
"8","24","Inactivity","Cuculidae",0
"5","1","Territorial/mating","Cuculidae",0
"8","1","Territorial/mating","Cuculidae",0
"5","2","Territorial/mating","Cuculidae",0
"8","2","Territorial/mating","Cuculidae",0
"5","3","Territorial/mating","Cuculidae",0
"8","3","Territorial/mating","Cuculidae",0
"5","4","Territorial/mating","Cuculidae",0
"8","4","Territorial/mating","Cuculidae",0
"5","5","Territorial/mating","Cuculidae",0
"8","5","Territorial/mating","Cuculidae",0
"5","6","Territorial/mating","Cuculidae",0
"8","6","Territorial/mating","Cuculidae",0
"5","7","Territorial/mating","Cuculidae",0
"8","7","Territorial/mating","Cuculidae",0
"5","8","Territorial/mating","Cuculidae",0
"8","8","Territorial/mating","Cuculidae",0
"5","9","Territorial/mating","Cuculidae",0
"8","9","Territorial/mating","Cuculidae",0
"5","10","Territorial/mating","Cuculidae",0
"8","10","Territorial/mating","Cuculidae",0
"5","14","Territorial/mating","Cuculidae",0
"8","14","Territorial/mating","Cuculidae",0
"5","15","Territorial/mating","Cuculidae",0
"8","15","Territorial/mating","Cuculidae",0
"5","16","Territorial/mating","Cuculidae",0
"8","16","Territorial/mating","Cuculidae",0
"5","17","Territorial/mating","Cuculidae",0
"8","17","Territorial/mating","Cuculidae",0
"5","18","Territorial/mating","Cuculidae",0
"8","18","Territorial/mating","Cuculidae",0
"5","19","Territorial/mating","Cuculidae",0
"8","19","Territorial/mating","Cuculidae",0
"5","20","Territorial/mating","Cuculidae",0
"8","20","Territorial/mating","Cuculidae",0
"5","21","Territorial/mating","Cuculidae",0
"8","21","Territorial/mating","Cuculidae",0
"5","22","Territorial/mating","Cuculidae",0
"8","22","Territorial/mating","Cuculidae",0
"5","23","Territorial/mating","Cuculidae",0
"8","23","Territorial/mating","Cuculidae",0
"5","24","Territorial/mating","Cuculidae",0
"8","24","Territorial/mating","Cuculidae",0
"5","1","Active movement","Fringillidae",0
"8","1","Active movement","Fringillidae",0
"5","2","Active movement","Fringillidae",0
"8","2","Active movement","Fringillidae",0
"5","3","Active movement","Fringillidae",2
"8","3","Active movement","Fringillidae",0
"5","4","Active movement","Fringillidae",0
"8","4","Active movement","Fringillidae",0
"5","5","Active movement","Fringillidae",0
"8","5","Active movement","Fringillidae",0
"5","6","Active movement","Fringillidae",0
"8","6","Active movement","Fringillidae",0
"5","7","Active movement","Fringillidae",0
"8","7","Active movement","Fringillidae",0
"5","8","Active movement","Fringillidae",0
"8","8","Active movement","Fringillidae",0
"5","9","Active movement","Fringillidae",0
"8","9","Active movement","Fringillidae",0
"5","10","Active movement","Fringillidae",0
"8","10","Active movement","Fringillidae",0
"5","14","Active movement","Fringillidae",0
"8","14","Active movement","Fringillidae",0
"5","15","Active movement","Fringillidae",0
"8","15","Active movement","Fringillidae",0
"5","16","Active movement","Fringillidae",0
"8","16","Active movement","Fringillidae",0
"5","17","Active movement","Fringillidae",0
"8","17","Active movement","Fringillidae",0
"5","18","Active movement","Fringillidae",0
"8","18","Active movement","Fringillidae",0
"5","19","Active movement","Fringillidae",0
"8","19","Active movement","Fringillidae",0
"5","20","Active movement","Fringillidae",0
"8","20","Active movement","Fringillidae",0
"5","21","Active movement","Fringillidae",0
"8","21","Active movement","Fringillidae",0
"5","22","Active movement","Fringillidae",0
"8","22","Active movement","Fringillidae",0
"5","23","Active movement","Fringillidae",0
"8","23","Active movement","Fringillidae",0
"5","24","Active movement","Fringillidae",0
"8","24","Active movement","Fringillidae",0
"5","1","Cleaning","Fringillidae",0
"8","1","Cleaning","Fringillidae",0
"5","2","Cleaning","Fringillidae",0
"8","2","Cleaning","Fringillidae",0
"5","3","Cleaning","Fringillidae",0
"8","3","Cleaning","Fringillidae",0
"5","4","Cleaning","Fringillidae",0
"8","4","Cleaning","Fringillidae",0
"5","5","Cleaning","Fringillidae",0
"8","5","Cleaning","Fringillidae",0
"5","6","Cleaning","Fringillidae",0
"8","6","Cleaning","Fringillidae",0
"5","7","Cleaning","Fringillidae",0
"8","7","Cleaning","Fringillidae",0
"5","8","Cleaning","Fringillidae",0
"8","8","Cleaning","Fringillidae",0
"5","9","Cleaning","Fringillidae",0
"8","9","Cleaning","Fringillidae",0
"5","10","Cleaning","Fringillidae",0
"8","10","Cleaning","Fringillidae",0
"5","14","Cleaning","Fringillidae",0
"8","14","Cleaning","Fringillidae",0
"5","15","Cleaning","Fringillidae",0
"8","15","Cleaning","Fringillidae",0
"5","16","Cleaning","Fringillidae",0
"8","16","Cleaning","Fringillidae",0
"5","17","Cleaning","Fringillidae",0
"8","17","Cleaning","Fringillidae",0
"5","18","Cleaning","Fringillidae",0
"8","18","Cleaning","Fringillidae",0
"5","19","Cleaning","Fringillidae",0
"8","19","Cleaning","Fringillidae",0
"5","20","Cleaning","Fringillidae",0
"8","20","Cleaning","Fringillidae",0
"5","21","Cleaning","Fringillidae",0
"8","21","Cleaning","Fringillidae",0
"5","22","Cleaning","Fringillidae",0
"8","22","Cleaning","Fringillidae",0
"5","23","Cleaning","Fringillidae",0
"8","23","Cleaning","Fringillidae",0
"5","24","Cleaning","Fringillidae",0
"8","24","Cleaning","Fringillidae",0
"5","1","Feeding","Fringillidae",0
"8","1","Feeding","Fringillidae",0
"5","2","Feeding","Fringillidae",0
"8","2","Feeding","Fringillidae",0
"5","3","Feeding","Fringillidae",0
"8","3","Feeding","Fringillidae",0
"5","4","Feeding","Fringillidae",0
"8","4","Feeding","Fringillidae",0
"5","5","Feeding","Fringillidae",0
"8","5","Feeding","Fringillidae",0
"5","6","Feeding","Fringillidae",0
"8","6","Feeding","Fringillidae",0
"5","7","Feeding","Fringillidae",0
"8","7","Feeding","Fringillidae",0
"5","8","Feeding","Fringillidae",0
"8","8","Feeding","Fringillidae",0
"5","9","Feeding","Fringillidae",0
"8","9","Feeding","Fringillidae",0
"5","10","Feeding","Fringillidae",0
"8","10","Feeding","Fringillidae",0
"5","14","Feeding","Fringillidae",0
"8","14","Feeding","Fringillidae",0
"5","15","Feeding","Fringillidae",0
"8","15","Feeding","Fringillidae",1
"5","16","Feeding","Fringillidae",0
"8","16","Feeding","Fringillidae",0
"5","17","Feeding","Fringillidae",0
"8","17","Feeding","Fringillidae",0
"5","18","Feeding","Fringillidae",0
"8","18","Feeding","Fringillidae",0
"5","19","Feeding","Fringillidae",0
"8","19","Feeding","Fringillidae",0
"5","20","Feeding","Fringillidae",0
"8","20","Feeding","Fringillidae",0
"5","21","Feeding","Fringillidae",0
"8","21","Feeding","Fringillidae",0
"5","22","Feeding","Fringillidae",0
"8","22","Feeding","Fringillidae",0
"5","23","Feeding","Fringillidae",0
"8","23","Feeding","Fringillidae",0
"5","24","Feeding","Fringillidae",0
"8","24","Feeding","Fringillidae",0
"5","1","Inactivity","Fringillidae",2
"8","1","Inactivity","Fringillidae",0
"5","2","Inactivity","Fringillidae",1
"8","2","Inactivity","Fringillidae",0
"5","3","Inactivity","Fringillidae",0
"8","3","Inactivity","Fringillidae",0
"5","4","Inactivity","Fringillidae",0
"8","4","Inactivity","Fringillidae",0
"5","5","Inactivity","Fringillidae",0
"8","5","Inactivity","Fringillidae",0
"5","6","Inactivity","Fringillidae",0
"8","6","Inactivity","Fringillidae",0
"5","7","Inactivity","Fringillidae",0
"8","7","Inactivity","Fringillidae",0
"5","8","Inactivity","Fringillidae",0
"8","8","Inactivity","Fringillidae",0
"5","9","Inactivity","Fringillidae",0
"8","9","Inactivity","Fringillidae",0
"5","10","Inactivity","Fringillidae",0
"8","10","Inactivity","Fringillidae",0
"5","14","Inactivity","Fringillidae",0
"8","14","Inactivity","Fringillidae",0
"5","15","Inactivity","Fringillidae",0
"8","15","Inactivity","Fringillidae",0
"5","16","Inactivity","Fringillidae",0
"8","16","Inactivity","Fringillidae",0
"5","17","Inactivity","Fringillidae",0
"8","17","Inactivity","Fringillidae",0
"5","18","Inactivity","Fringillidae",0
"8","18","Inactivity","Fringillidae",0
"5","19","Inactivity","Fringillidae",0
"8","19","Inactivity","Fringillidae",1
"5","20","Inactivity","Fringillidae",0
"8","20","Inactivity","Fringillidae",0
"5","21","Inactivity","Fringillidae",0
"8","21","Inactivity","Fringillidae",0
"5","22","Inactivity","Fringillidae",0
"8","22","Inactivity","Fringillidae",0
"5","23","Inactivity","Fringillidae",0
"8","23","Inactivity","Fringillidae",0
"5","24","Inactivity","Fringillidae",0
"8","24","Inactivity","Fringillidae",0
"5","1","Territorial/mating","Fringillidae",2
"8","1","Territorial/mating","Fringillidae",0
"5","2","Territorial/mating","Fringillidae",0
"8","2","Territorial/mating","Fringillidae",0
"5","3","Territorial/mating","Fringillidae",0
"8","3","Territorial/mating","Fringillidae",0
"5","4","Territorial/mating","Fringillidae",0
"8","4","Territorial/mating","Fringillidae",0
"5","5","Territorial/mating","Fringillidae",2
"8","5","Territorial/mating","Fringillidae",0
"5","6","Territorial/mating","Fringillidae",0
"8","6","Territorial/mating","Fringillidae",0
"5","7","Territorial/mating","Fringillidae",0
"8","7","Territorial/mating","Fringillidae",0
"5","8","Territorial/mating","Fringillidae",0
"8","8","Territorial/mating","Fringillidae",0
"5","9","Territorial/mating","Fringillidae",0
"8","9","Territorial/mating","Fringillidae",0
"5","10","Territorial/mating","Fringillidae",0
"8","10","Territorial/mating","Fringillidae",0
"5","14","Territorial/mating","Fringillidae",0
"8","14","Territorial/mating","Fringillidae",0
"5","15","Territorial/mating","Fringillidae",0
"8","15","Territorial/mating","Fringillidae",0
"5","16","Territorial/mating","Fringillidae",0
"8","16","Territorial/mating","Fringillidae",0
"5","17","Territorial/mating","Fringillidae",0
"8","17","Territorial/mating","Fringillidae",0
"5","18","Territorial/mating","Fringillidae",0
"8","18","Territorial/mating","Fringillidae",0
"5","19","Territorial/mating","Fringillidae",0
"8","19","Territorial/mating","Fringillidae",0
"5","20","Territorial/mating","Fringillidae",0
"8","20","Territorial/mating","Fringillidae",0
"5","21","Territorial/mating","Fringillidae",0
"8","21","Territorial/mating","Fringillidae",0
"5","22","Territorial/mating","Fringillidae",0
"8","22","Territorial/mating","Fringillidae",0
"5","23","Territorial/mating","Fringillidae",0
"8","23","Territorial/mating","Fringillidae",0
"5","24","Territorial/mating","Fringillidae",0
"8","24","Territorial/mating","Fringillidae",0
"5","1","Active movement","Hirundinidae",3
"8","1","Active movement","Hirundinidae",0
"5","2","Active movement","Hirundinidae",0
"8","2","Active movement","Hirundinidae",0
"5","3","Active movement","Hirundinidae",0
"8","3","Active movement","Hirundinidae",0
"5","4","Active movement","Hirundinidae",0
"8","4","Active movement","Hirundinidae",0
"5","5","Active movement","Hirundinidae",0
"8","5","Active movement","Hirundinidae",0
"5","6","Active movement","Hirundinidae",5
"8","6","Active movement","Hirundinidae",0
"5","7","Active movement","Hirundinidae",0
"8","7","Active movement","Hirundinidae",0
"5","8","Active movement","Hirundinidae",0
"8","8","Active movement","Hirundinidae",0
"5","9","Active movement","Hirundinidae",0
"8","9","Active movement","Hirundinidae",0
"5","10","Active movement","Hirundinidae",0
"8","10","Active movement","Hirundinidae",0
"5","14","Active movement","Hirundinidae",0
"8","14","Active movement","Hirundinidae",0
"5","15","Active movement","Hirundinidae",0
"8","15","Active movement","Hirundinidae",0
"5","16","Active movement","Hirundinidae",0
"8","16","Active movement","Hirundinidae",0
"5","17","Active movement","Hirundinidae",0
"8","17","Active movement","Hirundinidae",0
"5","18","Active movement","Hirundinidae",0
"8","18","Active movement","Hirundinidae",0
"5","19","Active movement","Hirundinidae",0
"8","19","Active movement","Hirundinidae",0
"5","20","Active movement","Hirundinidae",0
"8","20","Active movement","Hirundinidae",0
"5","21","Active movement","Hirundinidae",0
"8","21","Active movement","Hirundinidae",0
"5","22","Active movement","Hirundinidae",0
"8","22","Active movement","Hirundinidae",0
"5","23","Active movement","Hirundinidae",0
"8","23","Active movement","Hirundinidae",0
"5","24","Active movement","Hirundinidae",0
"8","24","Active movement","Hirundinidae",0
"5","1","Cleaning","Hirundinidae",0
"8","1","Cleaning","Hirundinidae",0
"5","2","Cleaning","Hirundinidae",0
"8","2","Cleaning","Hirundinidae",0
"5","3","Cleaning","Hirundinidae",0
"8","3","Cleaning","Hirundinidae",0
"5","4","Cleaning","Hirundinidae",0
"8","4","Cleaning","Hirundinidae",0
"5","5","Cleaning","Hirundinidae",0
"8","5","Cleaning","Hirundinidae",0
"5","6","Cleaning","Hirundinidae",0
"8","6","Cleaning","Hirundinidae",0
"5","7","Cleaning","Hirundinidae",0
"8","7","Cleaning","Hirundinidae",0
"5","8","Cleaning","Hirundinidae",0
"8","8","Cleaning","Hirundinidae",0
"5","9","Cleaning","Hirundinidae",0
"8","9","Cleaning","Hirundinidae",0
"5","10","Cleaning","Hirundinidae",0
"8","10","Cleaning","Hirundinidae",0
"5","14","Cleaning","Hirundinidae",0
"8","14","Cleaning","Hirundinidae",0
"5","15","Cleaning","Hirundinidae",0
"8","15","Cleaning","Hirundinidae",0
"5","16","Cleaning","Hirundinidae",0
"8","16","Cleaning","Hirundinidae",0
"5","17","Cleaning","Hirundinidae",0
"8","17","Cleaning","Hirundinidae",0
"5","18","Cleaning","Hirundinidae",0
"8","18","Cleaning","Hirundinidae",0
"5","19","Cleaning","Hirundinidae",0
"8","19","Cleaning","Hirundinidae",0
"5","20","Cleaning","Hirundinidae",0
"8","20","Cleaning","Hirundinidae",0
"5","21","Cleaning","Hirundinidae",0
"8","21","Cleaning","Hirundinidae",0
"5","22","Cleaning","Hirundinidae",0
"8","22","Cleaning","Hirundinidae",0
"5","23","Cleaning","Hirundinidae",0
"8","23","Cleaning","Hirundinidae",0
"5","24","Cleaning","Hirundinidae",0
"8","24","Cleaning","Hirundinidae",0
"5","1","Feeding","Hirundinidae",0
"8","1","Feeding","Hirundinidae",0
"5","2","Feeding","Hirundinidae",0
"8","2","Feeding","Hirundinidae",0
"5","3","Feeding","Hirundinidae",0
"8","3","Feeding","Hirundinidae",0
"5","4","Feeding","Hirundinidae",0
"8","4","Feeding","Hirundinidae",0
"5","5","Feeding","Hirundinidae",0
"8","5","Feeding","Hirundinidae",0
"5","6","Feeding","Hirundinidae",0
"8","6","Feeding","Hirundinidae",0
"5","7","Feeding","Hirundinidae",0
"8","7","Feeding","Hirundinidae",0
"5","8","Feeding","Hirundinidae",0
"8","8","Feeding","Hirundinidae",0
"5","9","Feeding","Hirundinidae",0
"8","9","Feeding","Hirundinidae",0
"5","10","Feeding","Hirundinidae",0
"8","10","Feeding","Hirundinidae",0
"5","14","Feeding","Hirundinidae",0
"8","14","Feeding","Hirundinidae",0
"5","15","Feeding","Hirundinidae",0
"8","15","Feeding","Hirundinidae",0
"5","16","Feeding","Hirundinidae",0
"8","16","Feeding","Hirundinidae",0
"5","17","Feeding","Hirundinidae",0
"8","17","Feeding","Hirundinidae",0
"5","18","Feeding","Hirundinidae",0
"8","18","Feeding","Hirundinidae",0
"5","19","Feeding","Hirundinidae",0
"8","19","Feeding","Hirundinidae",0
"5","20","Feeding","Hirundinidae",0
"8","20","Feeding","Hirundinidae",0
"5","21","Feeding","Hirundinidae",0
"8","21","Feeding","Hirundinidae",0
"5","22","Feeding","Hirundinidae",0
"8","22","Feeding","Hirundinidae",0
"5","23","Feeding","Hirundinidae",0
"8","23","Feeding","Hirundinidae",0
"5","24","Feeding","Hirundinidae",0
"8","24","Feeding","Hirundinidae",0
"5","1","Inactivity","Hirundinidae",0
"8","1","Inactivity","Hirundinidae",0
"5","2","Inactivity","Hirundinidae",0
"8","2","Inactivity","Hirundinidae",0
"5","3","Inactivity","Hirundinidae",0
"8","3","Inactivity","Hirundinidae",0
"5","4","Inactivity","Hirundinidae",0
"8","4","Inactivity","Hirundinidae",0
"5","5","Inactivity","Hirundinidae",0
"8","5","Inactivity","Hirundinidae",0
"5","6","Inactivity","Hirundinidae",0
"8","6","Inactivity","Hirundinidae",0
"5","7","Inactivity","Hirundinidae",0
"8","7","Inactivity","Hirundinidae",0
"5","8","Inactivity","Hirundinidae",0
"8","8","Inactivity","Hirundinidae",0
"5","9","Inactivity","Hirundinidae",0
"8","9","Inactivity","Hirundinidae",0
"5","10","Inactivity","Hirundinidae",0
"8","10","Inactivity","Hirundinidae",0
"5","14","Inactivity","Hirundinidae",0
"8","14","Inactivity","Hirundinidae",0
"5","15","Inactivity","Hirundinidae",0
"8","15","Inactivity","Hirundinidae",0
"5","16","Inactivity","Hirundinidae",0
"8","16","Inactivity","Hirundinidae",0
"5","17","Inactivity","Hirundinidae",0
"8","17","Inactivity","Hirundinidae",0
"5","18","Inactivity","Hirundinidae",0
"8","18","Inactivity","Hirundinidae",0
"5","19","Inactivity","Hirundinidae",0
"8","19","Inactivity","Hirundinidae",0
"5","20","Inactivity","Hirundinidae",0
"8","20","Inactivity","Hirundinidae",0
"5","21","Inactivity","Hirundinidae",0
"8","21","Inactivity","Hirundinidae",0
"5","22","Inactivity","Hirundinidae",0
"8","22","Inactivity","Hirundinidae",0
"5","23","Inactivity","Hirundinidae",0
"8","23","Inactivity","Hirundinidae",0
"5","24","Inactivity","Hirundinidae",0
"8","24","Inactivity","Hirundinidae",0
"5","1","Territorial/mating","Hirundinidae",0
"8","1","Territorial/mating","Hirundinidae",0
"5","2","Territorial/mating","Hirundinidae",0
"8","2","Territorial/mating","Hirundinidae",0
"5","3","Territorial/mating","Hirundinidae",0
"8","3","Territorial/mating","Hirundinidae",0
"5","4","Territorial/mating","Hirundinidae",0
"8","4","Territorial/mating","Hirundinidae",0
"5","5","Territorial/mating","Hirundinidae",0
"8","5","Territorial/mating","Hirundinidae",0
"5","6","Territorial/mating","Hirundinidae",0
"8","6","Territorial/mating","Hirundinidae",0
"5","7","Territorial/mating","Hirundinidae",0
"8","7","Territorial/mating","Hirundinidae",0
"5","8","Territorial/mating","Hirundinidae",0
"8","8","Territorial/mating","Hirundinidae",0
"5","9","Territorial/mating","Hirundinidae",0
"8","9","Territorial/mating","Hirundinidae",0
"5","10","Territorial/mating","Hirundinidae",1
"8","10","Territorial/mating","Hirundinidae",0
"5","14","Territorial/mating","Hirundinidae",0
"8","14","Territorial/mating","Hirundinidae",0
"5","15","Territorial/mating","Hirundinidae",0
"8","15","Territorial/mating","Hirundinidae",0
"5","16","Territorial/mating","Hirundinidae",0
"8","16","Territorial/mating","Hirundinidae",0
"5","17","Territorial/mating","Hirundinidae",0
"8","17","Territorial/mating","Hirundinidae",0
"5","18","Territorial/mating","Hirundinidae",0
"8","18","Territorial/mating","Hirundinidae",0
"5","19","Territorial/mating","Hirundinidae",0
"8","19","Territorial/mating","Hirundinidae",0
"5","20","Territorial/mating","Hirundinidae",0
"8","20","Territorial/mating","Hirundinidae",0
"5","21","Territorial/mating","Hirundinidae",0
"8","21","Territorial/mating","Hirundinidae",0
"5","22","Territorial/mating","Hirundinidae",0
"8","22","Territorial/mating","Hirundinidae",0
"5","23","Territorial/mating","Hirundinidae",0
"8","23","Territorial/mating","Hirundinidae",0
"5","24","Territorial/mating","Hirundinidae",0
"8","24","Territorial/mating","Hirundinidae",0
"5","1","Active movement","Icteridae",0
"8","1","Active movement","Icteridae",0
"5","2","Active movement","Icteridae",0
"8","2","Active movement","Icteridae",0
"5","3","Active movement","Icteridae",0
"8","3","Active movement","Icteridae",0
"5","4","Active movement","Icteridae",0
"8","4","Active movement","Icteridae",0
"5","5","Active movement","Icteridae",0
"8","5","Active movement","Icteridae",0
"5","6","Active movement","Icteridae",0
"8","6","Active movement","Icteridae",0
"5","7","Active movement","Icteridae",0
"8","7","Active movement","Icteridae",0
"5","8","Active movement","Icteridae",1
"8","8","Active movement","Icteridae",0
"5","9","Active movement","Icteridae",0
"8","9","Active movement","Icteridae",0
"5","10","Active movement","Icteridae",0
"8","10","Active movement","Icteridae",0
"5","14","Active movement","Icteridae",0
"8","14","Active movement","Icteridae",0
"5","15","Active movement","Icteridae",0
"8","15","Active movement","Icteridae",0
"5","16","Active movement","Icteridae",0
"8","16","Active movement","Icteridae",0
"5","17","Active movement","Icteridae",0
"8","17","Active movement","Icteridae",0
"5","18","Active movement","Icteridae",0
"8","18","Active movement","Icteridae",0
"5","19","Active movement","Icteridae",0
"8","19","Active movement","Icteridae",0
"5","20","Active movement","Icteridae",0
"8","20","Active movement","Icteridae",0
"5","21","Active movement","Icteridae",0
"8","21","Active movement","Icteridae",1
"5","22","Active movement","Icteridae",0
"8","22","Active movement","Icteridae",0
"5","23","Active movement","Icteridae",0
"8","23","Active movement","Icteridae",0
"5","24","Active movement","Icteridae",0
"8","24","Active movement","Icteridae",0
"5","1","Cleaning","Icteridae",0
"8","1","Cleaning","Icteridae",0
"5","2","Cleaning","Icteridae",0
"8","2","Cleaning","Icteridae",0
"5","3","Cleaning","Icteridae",0
"8","3","Cleaning","Icteridae",0
"5","4","Cleaning","Icteridae",0
"8","4","Cleaning","Icteridae",0
"5","5","Cleaning","Icteridae",0
"8","5","Cleaning","Icteridae",0
"5","6","Cleaning","Icteridae",0
"8","6","Cleaning","Icteridae",0
"5","7","Cleaning","Icteridae",0
"8","7","Cleaning","Icteridae",0
"5","8","Cleaning","Icteridae",0
"8","8","Cleaning","Icteridae",0
"5","9","Cleaning","Icteridae",0
"8","9","Cleaning","Icteridae",0
"5","10","Cleaning","Icteridae",0
"8","10","Cleaning","Icteridae",0
"5","14","Cleaning","Icteridae",0
"8","14","Cleaning","Icteridae",0
"5","15","Cleaning","Icteridae",0
"8","15","Cleaning","Icteridae",0
"5","16","Cleaning","Icteridae",0
"8","16","Cleaning","Icteridae",0
"5","17","Cleaning","Icteridae",0
"8","17","Cleaning","Icteridae",0
"5","18","Cleaning","Icteridae",0
"8","18","Cleaning","Icteridae",0
"5","19","Cleaning","Icteridae",0
"8","19","Cleaning","Icteridae",0
"5","20","Cleaning","Icteridae",0
"8","20","Cleaning","Icteridae",0
"5","21","Cleaning","Icteridae",0
"8","21","Cleaning","Icteridae",0
"5","22","Cleaning","Icteridae",0
"8","22","Cleaning","Icteridae",0
"5","23","Cleaning","Icteridae",0
"8","23","Cleaning","Icteridae",0
"5","24","Cleaning","Icteridae",0
"8","24","Cleaning","Icteridae",0
"5","1","Feeding","Icteridae",1
"8","1","Feeding","Icteridae",0
"5","2","Feeding","Icteridae",0
"8","2","Feeding","Icteridae",0
"5","3","Feeding","Icteridae",0
"8","3","Feeding","Icteridae",0
"5","4","Feeding","Icteridae",0
"8","4","Feeding","Icteridae",0
"5","5","Feeding","Icteridae",0
"8","5","Feeding","Icteridae",0
"5","6","Feeding","Icteridae",0
"8","6","Feeding","Icteridae",0
"5","7","Feeding","Icteridae",0
"8","7","Feeding","Icteridae",0
"5","8","Feeding","Icteridae",0
"8","8","Feeding","Icteridae",0
"5","9","Feeding","Icteridae",0
"8","9","Feeding","Icteridae",0
"5","10","Feeding","Icteridae",0
"8","10","Feeding","Icteridae",0
"5","14","Feeding","Icteridae",0
"8","14","Feeding","Icteridae",0
"5","15","Feeding","Icteridae",0
"8","15","Feeding","Icteridae",1
"5","16","Feeding","Icteridae",0
"8","16","Feeding","Icteridae",0
"5","17","Feeding","Icteridae",0
"8","17","Feeding","Icteridae",0
"5","18","Feeding","Icteridae",0
"8","18","Feeding","Icteridae",0
"5","19","Feeding","Icteridae",0
"8","19","Feeding","Icteridae",3
"5","20","Feeding","Icteridae",0
"8","20","Feeding","Icteridae",0
"5","21","Feeding","Icteridae",0
"8","21","Feeding","Icteridae",0
"5","22","Feeding","Icteridae",0
"8","22","Feeding","Icteridae",0
"5","23","Feeding","Icteridae",0
"8","23","Feeding","Icteridae",0
"5","24","Feeding","Icteridae",0
"8","24","Feeding","Icteridae",0
"5","1","Inactivity","Icteridae",0
"8","1","Inactivity","Icteridae",0
"5","2","Inactivity","Icteridae",0
"8","2","Inactivity","Icteridae",0
"5","3","Inactivity","Icteridae",0
"8","3","Inactivity","Icteridae",0
"5","4","Inactivity","Icteridae",0
"8","4","Inactivity","Icteridae",0
"5","5","Inactivity","Icteridae",0
"8","5","Inactivity","Icteridae",0
"5","6","Inactivity","Icteridae",0
"8","6","Inactivity","Icteridae",0
"5","7","Inactivity","Icteridae",0
"8","7","Inactivity","Icteridae",0
"5","8","Inactivity","Icteridae",0
"8","8","Inactivity","Icteridae",0
"5","9","Inactivity","Icteridae",0
"8","9","Inactivity","Icteridae",0
"5","10","Inactivity","Icteridae",0
"8","10","Inactivity","Icteridae",0
"5","14","Inactivity","Icteridae",0
"8","14","Inactivity","Icteridae",0
"5","15","Inactivity","Icteridae",0
